year,month,day,flow_cfs,Source
1980,3,10,711,USGS_12186000
1980,3,11,769,USGS_12186000
1980,3,12,706,USGS_12186000
1980,3,13,735,USGS_12186000
1980,3,14,674,USGS_12186000
1980,3,15,618,USGS_12186000
1980,3,16,575,USGS_12186000
1980,3,17,661,USGS_12186000
1980,3,18,680,USGS_12186000
1980,3,19,618,USGS_12186000
1980,3,20,594,USGS_12186000
1980,3,21,585,USGS_12186000
1980,3,22,590,USGS_12186000
1980,3,23,687,USGS_12186000
1980,3,24,603,USGS_12186000
1980,3,25,549,USGS_12186000
1980,3,26,555,USGS_12186000
1980,3,27,586,USGS_12186000
1980,3,28,551,USGS_12186000
1980,3,29,621,USGS_12186000
1980,3,30,569,USGS_12186000
1980,3,31,534,USGS_12186000
1980,4,1,505,USGS_12186000
1980,4,2,489,USGS_12186000
1980,4,3,481,USGS_12186000
1980,4,4,482,USGS_12186000
1980,4,5,529,USGS_12186000
1980,4,6,623,USGS_12186000
1980,4,7,596,USGS_12186000
1980,4,8,575,USGS_12186000
1980,4,9,754,USGS_12186000
1980,4,10,768,USGS_12186000
1980,4,11,685,USGS_12186000
1980,4,12,705,USGS_12186000
1980,4,13,925,USGS_12186000
1980,4,14,1330,USGS_12186000
1980,4,15,1630,USGS_12186000
1980,4,16,1320,USGS_12186000
1980,4,17,1280,USGS_12186000
1980,4,18,1300,USGS_12186000
1980,4,19,2670,USGS_12186000
1980,4,20,2990,USGS_12186000
1980,4,21,2110,USGS_12186000
1980,4,22,1810,USGS_12186000
1980,4,23,1900,USGS_12186000
1980,4,24,1920,USGS_12186000
1980,4,25,1670,USGS_12186000
1980,4,26,1570,USGS_12186000
1980,4,27,1940,USGS_12186000
1980,4,28,2610,USGS_12186000
1980,4,29,2350,USGS_12186000
1980,4,30,1840,USGS_12186000
1980,5,1,1830,USGS_12186000
1980,5,2,2320,USGS_12186000
1980,5,3,1990,USGS_12186000
1980,5,4,1980,USGS_12186000
1980,5,5,2530,USGS_12186000
1980,5,6,2560,USGS_12186000
1980,5,7,2050,USGS_12186000
1980,5,8,1890,USGS_12186000
1980,5,9,1700,USGS_12186000
1980,5,10,1530,USGS_12186000
1980,5,11,1600,USGS_12186000
1980,5,12,1870,USGS_12186000
1980,5,13,1690,USGS_12186000
1980,5,14,1610,USGS_12186000
1980,5,15,1420,USGS_12186000
1980,5,16,1230,USGS_12186000
1980,5,17,1130,USGS_12186000
1980,5,18,1190,USGS_12186000
1980,5,19,1300,USGS_12186000
1980,5,20,1550,USGS_12186000
1980,5,21,2130,USGS_12186000
1980,5,22,1940,USGS_12186000
1980,5,23,1510,USGS_12186000
1980,5,24,1260,USGS_12186000
1980,5,25,1120,USGS_12186000
1980,5,26,1320,USGS_12186000
1980,5,27,1210,USGS_12186000
1980,5,28,1120,USGS_12186000
1980,5,29,1100,USGS_12186000
1980,5,30,1110,USGS_12186000
1980,5,31,1250,USGS_12186000
1980,6,1,1750,USGS_12186000
1980,6,2,1500,USGS_12186000
1980,6,3,1240,USGS_12186000
1980,6,4,1110,USGS_12186000
1980,6,5,1030,USGS_12186000
1980,6,6,1010,USGS_12186000
1980,6,7,1030,USGS_12186000
1980,6,8,1320,USGS_12186000
1980,6,9,1460,USGS_12186000
1980,6,10,1410,USGS_12186000
1980,6,11,1370,USGS_12186000
1980,6,12,1340,USGS_12186000
1980,6,13,1380,USGS_12186000
1980,6,14,1530,USGS_12186000
1980,6,15,1480,USGS_12186000
1980,6,16,1840,USGS_12186000
1980,6,17,2200,USGS_12186000
1980,6,18,1690,USGS_12186000
1980,6,19,1550,USGS_12186000
1980,6,20,1700,USGS_12186000
1980,6,21,1710,USGS_12186000
1980,6,22,1540,USGS_12186000
1980,6,23,1310,USGS_12186000
1980,6,24,1170,USGS_12186000
1980,6,25,1660,USGS_12186000
1980,6,26,1480,USGS_12186000
1980,6,27,1410,USGS_12186000
1980,6,28,1310,USGS_12186000
1980,6,29,1210,USGS_12186000
1980,6,30,1130,USGS_12186000
1980,7,1,1210,USGS_12186000
1980,7,2,1370,USGS_12186000
1980,7,3,1320,USGS_12186000
1980,7,4,1190,USGS_12186000
1980,7,5,1080,USGS_12186000
1980,7,6,953,USGS_12186000
1980,7,7,1000,USGS_12186000
1980,7,8,1210,USGS_12186000
1980,7,9,1250,USGS_12186000
1980,7,10,1140,USGS_12186000
1980,7,11,1100,USGS_12186000
1980,7,12,1090,USGS_12186000
1980,7,13,1000,USGS_12186000
1980,7,14,1000,USGS_12186000
1980,7,15,973,USGS_12186000
1980,7,16,931,USGS_12186000
1980,7,17,875,USGS_12186000
1980,7,18,843,USGS_12186000
1980,7,19,823,USGS_12186000
1980,7,20,778,USGS_12186000
1980,7,21,874,USGS_12186000
1980,7,22,999,USGS_12186000
1980,7,23,975,USGS_12186000
1980,7,24,805,USGS_12186000
1980,7,25,745,USGS_12186000
1980,7,26,737,USGS_12186000
1980,7,27,719,USGS_12186000
1980,7,28,701,USGS_12186000
1980,7,29,645,USGS_12186000
1980,7,30,571,USGS_12186000
1980,7,31,535,USGS_12186000
1980,8,1,528,USGS_12186000
1980,8,2,514,USGS_12186000
1980,8,3,571,USGS_12186000
1980,8,4,499,USGS_12186000
1980,8,5,472,USGS_12186000
1980,8,6,445,USGS_12186000
1980,8,7,429,USGS_12186000
1980,8,8,428,USGS_12186000
1980,8,9,480,USGS_12186000
1980,8,10,473,USGS_12186000
1980,8,11,481,USGS_12186000
1980,8,12,489,USGS_12186000
1980,8,13,479,USGS_12186000
1980,8,14,457,USGS_12186000
1980,8,15,414,USGS_12186000
1980,8,16,383,USGS_12186000
1980,8,17,416,USGS_12186000
1980,8,18,901,USGS_12186000
1980,8,19,527,USGS_12186000
1980,8,20,443,USGS_12186000
1980,8,21,398,USGS_12186000
1980,8,22,376,USGS_12186000
1980,8,23,369,USGS_12186000
1980,8,24,349,USGS_12186000
1980,8,25,334,USGS_12186000
1980,8,26,322,USGS_12186000
1980,8,27,602,USGS_12186000
1980,8,28,824,USGS_12186000
1980,8,29,530,USGS_12186000
1980,8,30,439,USGS_12186000
1980,8,31,400,USGS_12186000
1980,9,1,697,USGS_12186000
1980,9,2,1560,USGS_12186000
1980,9,3,859,USGS_12186000
1980,9,4,662,USGS_12186000
1980,9,5,570,USGS_12186000
1980,9,6,519,USGS_12186000
1980,9,7,617,USGS_12186000
1980,9,8,508,USGS_12186000
1980,9,9,451,USGS_12186000
1980,9,10,427,USGS_12186000
1980,9,11,409,USGS_12186000
1980,9,12,395,USGS_12186000
1980,9,13,388,USGS_12186000
1980,9,14,376,USGS_12186000
1980,9,15,370,USGS_12186000
1980,9,16,358,USGS_12186000
1980,9,17,341,USGS_12186000
1980,9,18,322,USGS_12186000
1980,9,19,658,USGS_12186000
1980,9,20,1570,USGS_12186000
1980,9,21,1080,USGS_12186000
1980,9,22,796,USGS_12186000
1980,9,23,716,USGS_12186000
1980,9,24,603,USGS_12186000
1980,9,25,528,USGS_12186000
1980,9,26,483,USGS_12186000
1980,9,27,455,USGS_12186000
1980,9,28,430,USGS_12186000
1980,9,29,420,USGS_12186000
1980,9,30,1330,USGS_12186000
1980,10,1,862,USGS_12186000
1980,10,2,663,USGS_12186000
1980,10,3,595,USGS_12186000
1980,10,4,529,USGS_12186000
1980,10,5,493,USGS_12186000
1980,10,6,470,USGS_12186000
1980,10,7,448,USGS_12186000
1980,10,8,420,USGS_12186000
1980,10,9,366,USGS_12186000
1980,10,10,330,USGS_12186000
1980,10,11,311,USGS_12186000
1980,10,12,330,USGS_12186000
1980,10,13,517,USGS_12186000
1980,10,14,382,USGS_12186000
1980,10,15,335,USGS_12186000
1980,10,16,307,USGS_12186000
1980,10,17,288,USGS_12186000
1980,10,18,271,USGS_12186000
1980,10,19,262,USGS_12186000
1980,10,20,284,USGS_12186000
1980,10,21,316,USGS_12186000
1980,10,22,284,USGS_12186000
1980,10,23,262,USGS_12186000
1980,10,24,250,USGS_12186000
1980,10,25,262,USGS_12186000
1980,10,26,266,USGS_12186000
1980,10,27,250,USGS_12186000
1980,10,28,242,USGS_12186000
1980,10,29,234,USGS_12186000
1980,10,30,226,USGS_12186000
1980,10,31,226,USGS_12186000
1980,11,1,615,USGS_12186000
1980,11,2,1800,USGS_12186000
1980,11,3,1680,USGS_12186000
1980,11,4,3370,USGS_12186000
1980,11,5,1530,USGS_12186000
1980,11,6,1430,USGS_12186000
1980,11,7,4650,USGS_12186000
1980,11,8,5250,USGS_12186000
1980,11,9,3080,USGS_12186000
1980,11,10,2030,USGS_12186000
1980,11,11,1480,USGS_12186000
1980,11,12,1180,USGS_12186000
1980,11,13,994,USGS_12186000
1980,11,14,862,USGS_12186000
1980,11,15,770,USGS_12186000
1980,11,16,691,USGS_12186000
1980,11,17,670,USGS_12186000
1980,11,18,677,USGS_12186000
1980,11,19,1160,USGS_12186000
1980,11,20,952,USGS_12186000
1980,11,21,5060,USGS_12186000
1980,11,22,3420,USGS_12186000
1980,11,23,2000,USGS_12186000
