year,month,day,flow_cfs,Source
1980,3,3,4580,USGS_12189500
1980,3,4,4320,USGS_12189500
1980,3,5,3950,USGS_12189500
1980,3,6,3520,USGS_12189500
1980,3,7,3230,USGS_12189500
1980,3,8,3010,USGS_12189500
1980,3,9,2830,USGS_12189500
1980,3,10,2780,USGS_12189500
1980,3,11,3130,USGS_12189500
1980,3,12,2830,USGS_12189500
1980,3,13,2970,USGS_12189500
1980,3,14,2840,USGS_12189500
1980,3,15,2620,USGS_12189500
1980,3,16,2470,USGS_12189500
1980,3,17,2710,USGS_12189500
1980,3,18,3070,USGS_12189500
1980,3,19,2810,USGS_12189500
1980,3,20,2700,USGS_12189500
1980,3,21,2630,USGS_12189500
1980,3,22,2560,USGS_12189500
1980,3,23,2970,USGS_12189500
1980,3,24,2710,USGS_12189500
1980,3,25,2480,USGS_12189500
1980,3,26,2410,USGS_12189500
1980,3,27,2450,USGS_12189500
1980,3,28,2320,USGS_12189500
1980,3,29,2560,USGS_12189500
1980,3,30,2410,USGS_12189500
1980,3,31,2300,USGS_12189500
1980,4,1,2190,USGS_12189500
1980,4,2,2140,USGS_12189500
1980,4,3,2110,USGS_12189500
1980,4,4,2100,USGS_12189500
1980,4,5,2240,USGS_12189500
1980,4,6,2590,USGS_12189500
1980,4,7,2440,USGS_12189500
1980,4,8,2340,USGS_12189500
1980,4,9,2930,USGS_12189500
1980,4,10,3020,USGS_12189500
1980,4,11,2650,USGS_12189500
1980,4,12,2660,USGS_12189500
1980,4,13,3300,USGS_12189500
1980,4,14,4570,USGS_12189500
1980,4,15,5880,USGS_12189500
1980,4,16,4570,USGS_12189500
1980,4,17,4420,USGS_12189500
1980,4,18,4440,USGS_12189500
1980,4,19,7930,USGS_12189500
1980,4,20,9610,USGS_12189500
1980,4,21,6890,USGS_12189500
1980,4,22,5960,USGS_12189500
1980,4,23,6130,USGS_12189500
1980,4,24,6390,USGS_12189500
1980,4,25,5540,USGS_12189500
1980,4,26,5210,USGS_12189500
1980,4,27,6160,USGS_12189500
1980,4,28,8330,USGS_12189500
1980,4,29,7880,USGS_12189500
1980,4,30,6120,USGS_12189500
1980,5,1,5980,USGS_12189500
1980,5,2,7820,USGS_12189500
1980,5,3,6820,USGS_12189500
1980,5,4,6640,USGS_12189500
1980,5,5,8390,USGS_12189500
1980,5,6,8910,USGS_12189500
1980,5,7,7080,USGS_12189500
1980,5,8,6600,USGS_12189500
1980,5,9,5950,USGS_12189500
1980,5,10,5310,USGS_12189500
1980,5,11,5490,USGS_12189500
1980,5,12,6530,USGS_12189500
1980,5,13,5990,USGS_12189500
1980,5,14,5730,USGS_12189500
1980,5,15,5180,USGS_12189500
1980,5,16,4500,USGS_12189500
1980,5,17,4070,USGS_12189500
1980,5,18,4220,USGS_12189500
1980,5,19,4650,USGS_12189500
1980,5,20,5400,USGS_12189500
1980,5,21,7920,USGS_12189500
1980,5,22,7280,USGS_12189500
1980,5,23,5710,USGS_12189500
1980,5,24,4790,USGS_12189500
1980,5,25,4300,USGS_12189500
1980,5,26,4970,USGS_12189500
1980,5,27,4740,USGS_12189500
1980,5,28,4340,USGS_12189500
1980,5,29,4150,USGS_12189500
1980,5,30,4100,USGS_12189500
1980,5,31,4630,USGS_12189500
1980,6,1,6410,USGS_12189500
1980,6,2,5650,USGS_12189500
1980,6,3,4850,USGS_12189500
1980,6,4,4360,USGS_12189500
1980,6,5,4100,USGS_12189500
1980,6,6,4010,USGS_12189500
1980,6,7,3970,USGS_12189500
1980,6,8,4680,USGS_12189500
1980,6,9,5260,USGS_12189500
1980,6,10,5120,USGS_12189500
1980,6,11,5120,USGS_12189500
1980,6,12,5220,USGS_12189500
1980,6,13,5260,USGS_12189500
1980,6,14,6020,USGS_12189500
1980,6,15,5840,USGS_12189500
1980,6,16,7050,USGS_12189500
1980,6,17,8820,USGS_12189500
1980,6,18,6830,USGS_12189500
1980,6,19,6300,USGS_12189500
1980,6,20,6620,USGS_12189500
1980,6,21,6780,USGS_12189500
1980,6,22,6240,USGS_12189500
1980,6,23,5350,USGS_12189500
1980,6,24,4760,USGS_12189500
1980,6,25,5750,USGS_12189500
1980,6,26,5690,USGS_12189500
1980,6,27,5400,USGS_12189500
1980,6,28,5210,USGS_12189500
1980,6,29,4780,USGS_12189500
1980,6,30,4430,USGS_12189500
1980,7,1,4670,USGS_12189500
1980,7,2,5270,USGS_12189500
1980,7,3,5400,USGS_12189500
1980,7,4,4700,USGS_12189500
1980,7,5,4240,USGS_12189500
1980,7,6,3710,USGS_12189500
1980,7,7,3850,USGS_12189500
1980,7,8,4660,USGS_12189500
1980,7,9,5070,USGS_12189500
