year,month,day,hour,flow_cfs,Source
1995,12,23,0,2310,USGS_12358500
1995,12,23,6,2270,USGS_12358500
1995,12,23,12,2230,USGS_12358500
1995,12,23,18,2180,USGS_12358500
1995,12,24,0,2130,USGS_12358500
1995,12,24,6,2110,USGS_12358500
1995,12,24,12,2080,USGS_12358500
1995,12,24,18,2030,USGS_12358500
1995,12,25,0,1980,USGS_12358500
1995,12,25,6,1930,USGS_12358500
1995,12,25,12,1910,USGS_12358500
1995,12,25,18,1880,USGS_12358500
1995,12,26,0,1800,USGS_12358500
1995,12,26,6,1770,USGS_12358500
1995,12,26,12,1750,USGS_12358500
1995,12,26,18,1740,USGS_12358500
1995,12,27,0,1690,USGS_12358500
1995,12,27,6,1660,USGS_12358500
1995,12,27,12,1680,USGS_12358500
1995,12,27,18,1630,USGS_12358500
1995,12,28,0,1570,USGS_12358500
1995,12,28,6,1550,USGS_12358500
1995,12,28,12,1550,USGS_12358500
1995,12,28,18,1570,USGS_12358500
1995,12,29,0,1550,USGS_12358500
1995,12,29,6,1570,USGS_12358500
1995,12,29,12,1620,USGS_12358500
1995,12,29,18,1690,USGS_12358500
1995,12,30,0,1740,USGS_12358500
1995,12,30,6,1750,USGS_12358500
1995,12,30,12,1740,USGS_12358500
1995,12,30,18,1740,USGS_12358500
1995,12,31,0,1740,USGS_12358500
1995,12,31,6,1750,USGS_12358500
1995,12,31,12,1720,USGS_12358500
1995,12,31,18,1680,USGS_12358500
1996,1,1,0,1650,USGS_12358500
1996,1,1,6,1620,USGS_12358500
1996,1,1,12,1600,USGS_12358500
1996,1,1,18,1570,USGS_12358500
1996,1,2,0,1560,USGS_12358500
1996,1,2,6,1550,USGS_12358500
1996,1,2,12,1530,USGS_12358500
1996,1,2,18,1500,USGS_12358500
1996,1,3,0,1500,USGS_12358500
1996,1,3,6,1550,USGS_12358500
1996,1,3,12,1590,USGS_12358500
1996,1,3,18,1620,USGS_12358500
1996,1,4,0,1570,USGS_12358500
1996,1,4,6,1530,USGS_12358500
1996,1,4,12,1460,USGS_12358500
1996,1,4,18,1410,USGS_12358500
1996,1,5,0,1340,USGS_12358500
1996,1,5,6,1290,USGS_12358500
1996,1,5,12,1250,USGS_12358500
1996,1,5,18,1220,USGS_12358500
1996,1,6,0,1220,USGS_12358500
1996,1,6,6,1220,USGS_12358500
1996,1,6,12,1220,USGS_12358500
1996,1,6,18,1290,USGS_12358500
1996,1,7,0,1290,USGS_12358500
1996,1,7,6,1300,USGS_12358500
1996,1,7,12,1380,USGS_12358500
1996,1,7,18,1460,USGS_12358500
1996,1,8,0,1500,USGS_12358500
1996,1,8,6,1530,USGS_12358500
1996,1,8,12,1520,USGS_12358500
1996,1,8,18,1520,USGS_12358500
1996,1,9,0,1460,USGS_12358500
1996,1,9,6,1430,USGS_12358500
1996,1,9,12,1410,USGS_12358500
1996,1,9,18,1380,USGS_12358500
1996,1,10,0,1370,USGS_12358500
1996,1,10,6,1350,USGS_12358500
1996,1,10,12,1340,USGS_12358500
1996,1,10,18,1330,USGS_12358500
1996,1,11,0,1310,USGS_12358500
1996,1,11,6,1300,USGS_12358500
1996,1,11,12,1300,USGS_12358500
1996,1,11,18,1290,USGS_12358500
1996,1,12,0,1270,USGS_12358500
1996,1,12,6,1260,USGS_12358500
1996,1,12,12,1250,USGS_12358500
1996,1,12,18,1240,USGS_12358500
1996,1,13,0,1240,USGS_12358500
1996,1,13,6,1220,USGS_12358500
1996,1,13,12,1210,USGS_12358500
1996,1,13,18,1210,USGS_12358500
1996,1,14,0,1210,USGS_12358500
1996,1,14,6,1250,USGS_12358500
1996,1,14,12,1260,USGS_12358500
1996,1,14,18,1290,USGS_12358500
1996,1,15,0,1330,USGS_12358500
1996,1,15,6,1380,USGS_12358500
1996,1,15,12,1470,USGS_12358500
1996,1,15,18,1550,USGS_12358500
1996,1,16,0,1620,USGS_12358500
1996,1,16,6,1720,USGS_12358500
1996,1,16,12,1770,USGS_12358500
1996,1,16,18,1750,USGS_12358500
1996,1,17,0,1740,USGS_12358500
1996,1,17,6,1710,USGS_12358500
1996,1,17,12,1570,USGS_12358500
1996,1,17,18,1490,USGS_12358500
1996,1,18,0,1420,USGS_12358500
1996,1,18,6,1420,USGS_12358500
1996,1,18,12,1340,USGS_12358500
1996,1,18,18,1390,USGS_12358500
1996,1,19,0,1350,USGS_12358500
1996,1,19,6,1370,USGS_12358500
1996,1,19,12,1410,USGS_12358500
1996,1,19,18,1390,USGS_12358500
1996,1,20,0,1390,USGS_12358500
1996,1,20,6,1390,USGS_12358500
1996,1,20,12,1410,USGS_12358500
1996,1,20,18,1460,USGS_12358500
1996,1,21,0,1470,USGS_12358500
1996,1,21,6,1460,USGS_12358500
