year,month,day,flow_cfs,Source
1987,11,10,173,USGS_14301000
1987,11,11,199,USGS_14301000
1987,11,12,221,USGS_14301000
1987,11,13,283,USGS_14301000
1987,11,14,487,USGS_14301000
1987,11,15,529,USGS_14301000
1987,11,16,510,USGS_14301000
1987,11,17,430,USGS_14301000
1987,11,18,350,USGS_14301000
1987,11,19,299,USGS_14301000
1987,11,20,280,USGS_14301000
1987,11,21,342,USGS_14301000
1987,11,22,640,USGS_14301000
1987,11,23,1040,USGS_14301000
1987,11,24,956,USGS_14301000
1987,11,25,1290,USGS_14301000
1987,11,26,1000,USGS_14301000
1987,11,27,846,USGS_14301000
1987,11,28,672,USGS_14301000
1987,11,29,568,USGS_14301000
1987,11,30,584,USGS_14301000
1987,12,1,2980,USGS_14301000
1987,12,2,3390,USGS_14301000
1987,12,3,8040,USGS_14301000
1987,12,4,6540,USGS_14301000
1987,12,5,4540,USGS_14301000
1987,12,6,5940,USGS_14301000
1987,12,7,8200,USGS_14301000
1987,12,8,7980,USGS_14301000
1987,12,9,15300,USGS_14301000
1987,12,10,22200,USGS_14301000
1987,12,11,16500,USGS_14301000
1987,12,12,10700,USGS_14301000
1987,12,13,7070,USGS_14301000
1987,12,14,5240,USGS_14301000
1987,12,15,4070,USGS_14301000
1987,12,16,3260,USGS_14301000
1987,12,17,2650,USGS_14301000
1987,12,18,2240,USGS_14301000
1987,12,19,1940,USGS_14301000
1987,12,20,1720,USGS_14301000
1987,12,21,1790,USGS_14301000
1987,12,22,1830,USGS_14301000
1987,12,23,1880,USGS_14301000
1987,12,24,1810,USGS_14301000
1987,12,25,1670,USGS_14301000
1987,12,26,1550,USGS_14301000
1987,12,27,1450,USGS_14301000
1987,12,28,1370,USGS_14301000
1987,12,29,1300,USGS_14301000
1987,12,30,1240,USGS_14301000
1987,12,31,1160,USGS_14301000
1988,1,1,1100,USGS_14301000
1988,1,2,1050,USGS_14301000
1988,1,3,999,USGS_14301000
1988,1,4,956,USGS_14301000
1988,1,5,935,USGS_14301000
1988,1,6,902,USGS_14301000
1988,1,7,874,USGS_14301000
1988,1,8,888,USGS_14301000
1988,1,9,1060,USGS_14301000
1988,1,10,1470,USGS_14301000
1988,1,11,3000,USGS_14301000
1988,1,12,4790,USGS_14301000
1988,1,13,4480,USGS_14301000
1988,1,14,18700,USGS_14301000
1988,1,15,22100,USGS_14301000
1988,1,16,19500,USGS_14301000
1988,1,17,13100,USGS_14301000
1988,1,18,8890,USGS_14301000
1988,1,19,6620,USGS_14301000
1988,1,20,5330,USGS_14301000
1988,1,21,4550,USGS_14301000
1988,1,22,3940,USGS_14301000
1988,1,23,3480,USGS_14301000
1988,1,24,3050,USGS_14301000
1988,1,25,2700,USGS_14301000
1988,1,26,2430,USGS_14301000
1988,1,27,2240,USGS_14301000
1988,1,28,2550,USGS_14301000
1988,1,29,4190,USGS_14301000
1988,1,30,4350,USGS_14301000
1988,1,31,3900,USGS_14301000
1988,2,1,3480,USGS_14301000
1988,2,2,3040,USGS_14301000
1988,2,3,2730,USGS_14301000
1988,2,4,2480,USGS_14301000
1988,2,5,2220,USGS_14301000
1988,2,6,2020,USGS_14301000
1988,2,7,1860,USGS_14301000
1988,2,8,1850,USGS_14301000
1988,2,9,3090,USGS_14301000
1988,2,10,5970,USGS_14301000
1988,2,11,5570,USGS_14301000
1988,2,12,4600,USGS_14301000
1988,2,13,4370,USGS_14301000
1988,2,14,4010,USGS_14301000
1988,2,15,3860,USGS_14301000
1988,2,16,4040,USGS_14301000
1988,2,17,4020,USGS_14301000
1988,2,18,3920,USGS_14301000
1988,2,19,3560,USGS_14301000
1988,2,20,3130,USGS_14301000
1988,2,21,2780,USGS_14301000
1988,2,22,2480,USGS_14301000
1988,2,23,2220,USGS_14301000
1988,2,24,1990,USGS_14301000
1988,2,25,1780,USGS_14301000
1988,2,26,1590,USGS_14301000
1988,2,27,1460,USGS_14301000
1988,2,28,1360,USGS_14301000
1988,2,29,1280,USGS_14301000
1988,3,1,1240,USGS_14301000
1988,3,2,1190,USGS_14301000
1988,3,3,1170,USGS_14301000
1988,3,4,1200,USGS_14301000
1988,3,5,1310,USGS_14301000
1988,3,6,1800,USGS_14301000
1988,3,7,1760,USGS_14301000
1988,3,8,1660,USGS_14301000
1988,3,9,2160,USGS_14301000
1988,3,10,2620,USGS_14301000
1988,3,11,2610,USGS_14301000
1988,3,12,2370,USGS_14301000
1988,3,13,2120,USGS_14301000
1988,3,14,1900,USGS_14301000
1988,3,15,1680,USGS_14301000
1988,3,16,1500,USGS_14301000
1988,3,17,1380,USGS_14301000
1988,3,18,1280,USGS_14301000
1988,3,19,1200,USGS_14301000
1988,3,20,1170,USGS_14301000
1988,3,21,1200,USGS_14301000
1988,3,22,1520,USGS_14301000
1988,3,23,4480,USGS_14301000
1988,3,24,6870,USGS_14301000
1988,3,25,10500,USGS_14301000
1988,3,26,10800,USGS_14301000
1988,3,27,10100,USGS_14301000
1988,3,28,8350,USGS_14301000
1988,3,29,7270,USGS_14301000
1988,3,30,6610,USGS_14301000
1988,3,31,5620,USGS_14301000
1988,4,1,4680,USGS_14301000
1988,4,2,4350,USGS_14301000
1988,4,3,5710,USGS_14301000
1988,4,4,6150,USGS_14301000
1988,4,5,6250,USGS_14301000
1988,4,6,8180,USGS_14301000
1988,4,7,8170,USGS_14301000
1988,4,8,6670,USGS_14301000
1988,4,9,5350,USGS_14301000
1988,4,10,4330,USGS_14301000
1988,4,11,3570,USGS_14301000
1988,4,12,2970,USGS_14301000
1988,4,13,2550,USGS_14301000
1988,4,14,2260,USGS_14301000
1988,4,15,2010,USGS_14301000
1988,4,16,1780,USGS_14301000
1988,4,17,1580,USGS_14301000
1988,4,18,1450,USGS_14301000
1988,4,19,1350,USGS_14301000
1988,4,20,1310,USGS_14301000
1988,4,21,1240,USGS_14301000
1988,4,22,1170,USGS_14301000
1988,4,23,1110,USGS_14301000
1988,4,24,1070,USGS_14301000
1988,4,25,1010,USGS_14301000
1988,4,26,953,USGS_14301000
1988,4,27,909,USGS_14301000
1988,4,28,904,USGS_14301000
1988,4,29,1080,USGS_14301000
1988,4,30,1420,USGS_14301000
1988,5,1,1610,USGS_14301000
1988,5,2,1660,USGS_14301000
1988,5,3,1810,USGS_14301000
1988,5,4,1930,USGS_14301000
1988,5,5,1930,USGS_14301000
1988,5,6,1860,USGS_14301000
1988,5,7,1860,USGS_14301000
1988,5,8,1970,USGS_14301000
1988,5,9,1850,USGS_14301000
1988,5,10,1810,USGS_14301000
1988,5,11,1590,USGS_14301000
1988,5,12,1450,USGS_14301000
1988,5,13,1540,USGS_14301000
1988,5,14,1600,USGS_14301000
1988,5,15,1460,USGS_14301000
1988,5,16,1390,USGS_14301000
1988,5,17,1400,USGS_14301000
1988,5,18,1350,USGS_14301000
1988,5,19,1300,USGS_14301000
1988,5,20,1220,USGS_14301000
1988,5,21,1140,USGS_14301000
1988,5,22,1070,USGS_14301000
1988,5,23,1010,USGS_14301000
1988,5,24,955,USGS_14301000
1988,5,25,898,USGS_14301000
1988,5,26,856,USGS_14301000
1988,5,27,927,USGS_14301000
1988,5,28,1200,USGS_14301000
1988,5,29,1220,USGS_14301000
1988,5,30,1110,USGS_14301000
1988,5,31,1050,USGS_14301000
1988,6,1,1100,USGS_14301000
1988,6,2,1280,USGS_14301000
1988,6,3,1500,USGS_14301000
1988,6,4,1450,USGS_14301000
1988,6,5,1310,USGS_14301000
1988,6,6,1210,USGS_14301000
1988,6,7,1320,USGS_14301000
1988,6,8,1400,USGS_14301000
1988,6,9,1380,USGS_14301000
1988,6,10,1550,USGS_14301000
1988,6,11,1560,USGS_14301000
1988,6,12,1420,USGS_14301000
1988,6,13,1300,USGS_14301000
1988,6,14,1190,USGS_14301000
1988,6,15,1080,USGS_14301000
1988,6,16,995,USGS_14301000
1988,6,17,927,USGS_14301000
1988,6,18,890,USGS_14301000
1988,6,19,844,USGS_14301000
1988,6,20,792,USGS_14301000
1988,6,21,747,USGS_14301000
1988,6,22,713,USGS_14301000
1988,6,23,690,USGS_14301000
1988,6,24,661,USGS_14301000
1988,6,25,633,USGS_14301000
1988,6,26,607,USGS_14301000
1988,6,27,599,USGS_14301000
1988,6,28,586,USGS_14301000
1988,6,29,578,USGS_14301000
1988,6,30,554,USGS_14301000
1988,7,1,543,USGS_14301000
1988,7,2,548,USGS_14301000
1988,7,3,532,USGS_14301000
1988,7,4,507,USGS_14301000
1988,7,5,513,USGS_14301000
1988,7,6,497,USGS_14301000
1988,7,7,482,USGS_14301000
1988,7,8,456,USGS_14301000
1988,7,9,427,USGS_14301000
1988,7,10,408,USGS_14301000
1988,7,11,402,USGS_14301000
1988,7,12,464,USGS_14301000
1988,7,13,528,USGS_14301000
1988,7,14,479,USGS_14301000
1988,7,15,451,USGS_14301000
1988,7,16,413,USGS_14301000
1988,7,17,380,USGS_14301000
1988,7,18,357,USGS_14301000
1988,7,19,337,USGS_14301000
1988,7,20,318,USGS_14301000
1988,7,21,300,USGS_14301000
1988,7,22,290,USGS_14301000
1988,7,23,282,USGS_14301000
1988,7,24,270,USGS_14301000
1988,7,25,259,USGS_14301000
1988,7,26,250,USGS_14301000
1988,7,27,238,USGS_14301000
1988,7,28,229,USGS_14301000
1988,7,29,225,USGS_14301000
1988,7,30,220,USGS_14301000
1988,7,31,217,USGS_14301000
1988,8,1,216,USGS_14301000
1988,8,2,213,USGS_14301000
1988,8,3,205,USGS_14301000
1988,8,4,197,USGS_14301000
1988,8,5,191,USGS_14301000
1988,8,6,191,USGS_14301000
1988,8,7,186,USGS_14301000
1988,8,8,179,USGS_14301000
1988,8,9,179,USGS_14301000
1988,8,10,179,USGS_14301000
1988,8,11,179,USGS_14301000
1988,8,12,175,USGS_14301000
1988,8,13,171,USGS_14301000
1988,8,14,173,USGS_14301000
1988,8,15,204,USGS_14301000
1988,8,16,233,USGS_14301000
1988,8,17,226,USGS_14301000
1988,8,18,215,USGS_14301000
1988,8,19,204,USGS_14301000
1988,8,20,190,USGS_14301000
1988,8,21,171,USGS_14301000
1988,8,22,155,USGS_14301000
1988,8,23,143,USGS_14301000
1988,8,24,134,USGS_14301000
1988,8,25,129,USGS_14301000
1988,8,26,122,USGS_14301000
1988,8,27,117,USGS_14301000
1988,8,28,112,USGS_14301000
1988,8,29,107,USGS_14301000
1988,8,30,105,USGS_14301000
1988,8,31,104,USGS_14301000
1988,9,1,102,USGS_14301000
1988,9,2,102,USGS_14301000
1988,9,3,89,USGS_14301000
1988,9,4,87,USGS_14301000
1988,9,5,85,USGS_14301000
1988,9,6,83,USGS_14301000
1988,9,7,84,USGS_14301000
1988,9,8,83,USGS_14301000
1988,9,9,81,USGS_14301000
1988,9,10,78,USGS_14301000
1988,9,11,75,USGS_14301000
1988,9,12,72,USGS_14301000
1988,9,13,69,USGS_14301000
1988,9,14,66,USGS_14301000
1988,9,15,66,USGS_14301000
1988,9,16,68,USGS_14301000
1988,9,17,69,USGS_14301000
1988,9,18,71,USGS_14301000
1988,9,19,166,USGS_14301000
1988,9,20,200,USGS_14301000
1988,9,21,196,USGS_14301000
1988,9,22,182,USGS_14301000
1988,9,23,177,USGS_14301000
1988,9,24,155,USGS_14301000
1988,9,25,176,USGS_14301000
1988,9,26,246,USGS_14301000
1988,9,27,300,USGS_14301000
1988,9,28,292,USGS_14301000
1988,9,29,231,USGS_14301000
1988,9,30,203,USGS_14301000
1988,10,1,182,USGS_14301000
1988,10,2,155,USGS_14301000
1988,10,3,137,USGS_14301000
1988,10,4,128,USGS_14301000
1988,10,5,125,USGS_14301000
1988,10,6,122,USGS_14301000
1988,10,7,120,USGS_14301000
1988,10,8,125,USGS_14301000
1988,10,9,124,USGS_14301000
1988,10,10,118,USGS_14301000
1988,10,11,114,USGS_14301000
1988,10,12,112,USGS_14301000
1988,10,13,117,USGS_14301000
1988,10,14,141,USGS_14301000
1988,10,15,231,USGS_14301000
1988,10,16,307,USGS_14301000
1988,10,17,340,USGS_14301000
1988,10,18,291,USGS_14301000
1988,10,19,275,USGS_14301000
1988,10,20,257,USGS_14301000
1988,10,21,240,USGS_14301000
1988,10,22,223,USGS_14301000
1988,10,23,212,USGS_14301000
1988,10,24,200,USGS_14301000
1988,10,25,190,USGS_14301000
1988,10,26,181,USGS_14301000
1988,10,27,173,USGS_14301000
1988,10,28,164,USGS_14301000
1988,10,29,157,USGS_14301000
1988,10,30,156,USGS_14301000
1988,10,31,156,USGS_14301000
1988,11,1,186,USGS_14301000
1988,11,2,528,USGS_14301000
1988,11,3,2010,USGS_14301000
1988,11,4,1780,USGS_14301000
1988,11,5,1880,USGS_14301000
1988,11,6,4210,USGS_14301000
1988,11,7,2330,USGS_14301000
1988,11,8,2040,USGS_14301000
1988,11,9,1860,USGS_14301000
1988,11,10,2850,USGS_14301000
1988,11,11,3030,USGS_14301000
1988,11,12,3330,USGS_14301000
1988,11,13,3090,USGS_14301000
1988,11,14,2490,USGS_14301000
1988,11,15,2330,USGS_14301000
1988,11,16,2380,USGS_14301000
1988,11,17,3060,USGS_14301000
1988,11,18,3170,USGS_14301000
1988,11,19,2760,USGS_14301000
1988,11,20,3330,USGS_14301000
1988,11,21,5810,USGS_14301000
1988,11,22,10000,USGS_14301000
1988,11,23,11400,USGS_14301000
1988,11,24,10100,USGS_14301000
1988,11,25,9260,USGS_14301000
1988,11,26,7990,USGS_14301000
1988,11,27,7510,USGS_14301000
1988,11,28,8150,USGS_14301000
1988,11,29,7890,USGS_14301000
1988,11,30,6540,USGS_14301000
1988,12,1,5120,USGS_14301000
1988,12,2,4050,USGS_14301000
1988,12,3,3240,USGS_14301000
1988,12,4,2650,USGS_14301000
1988,12,5,2310,USGS_14301000
1988,12,6,2350,USGS_14301000
1988,12,7,2410,USGS_14301000
1988,12,8,2200,USGS_14301000
1988,12,9,2010,USGS_14301000
1988,12,10,1830,USGS_14301000
1988,12,11,1640,USGS_14301000
1988,12,12,1500,USGS_14301000
1988,12,13,1450,USGS_14301000
1988,12,14,1360,USGS_14301000
1988,12,15,1270,USGS_14301000
1988,12,16,1200,USGS_14301000
1988,12,17,1140,USGS_14301000
1988,12,18,1100,USGS_14301000
1988,12,19,1200,USGS_14301000
1988,12,20,1220,USGS_14301000
1988,12,21,1410,USGS_14301000
1988,12,22,1750,USGS_14301000
1988,12,23,2730,USGS_14301000
1988,12,24,3900,USGS_14301000
1988,12,25,4130,USGS_14301000
1988,12,26,3590,USGS_14301000
1988,12,27,3000,USGS_14301000
1988,12,28,2610,USGS_14301000
1988,12,29,3660,USGS_14301000
1988,12,30,11400,USGS_14301000
1988,12,31,12500,USGS_14301000
1989,1,1,10100,USGS_14301000
1989,1,2,7380,USGS_14301000
1989,1,3,5940,USGS_14301000
1989,1,4,5290,USGS_14301000
1989,1,5,4810,USGS_14301000
1989,1,6,4390,USGS_14301000
1989,1,7,3930,USGS_14301000
1989,1,8,3730,USGS_14301000
1989,1,9,7240,USGS_14301000
1989,1,10,13400,USGS_14301000
1989,1,11,12800,USGS_14301000
1989,1,12,9990,USGS_14301000
1989,1,13,8600,USGS_14301000
1989,1,14,7970,USGS_14301000
1989,1,15,10100,USGS_14301000
1989,1,16,13300,USGS_14301000
1989,1,17,13400,USGS_14301000
1989,1,18,10800,USGS_14301000
1989,1,19,8620,USGS_14301000
1989,1,20,6900,USGS_14301000
1989,1,21,5740,USGS_14301000
1989,1,22,5130,USGS_14301000
1989,1,23,4680,USGS_14301000
1989,1,24,4140,USGS_14301000
1989,1,25,3630,USGS_14301000
1989,1,26,3160,USGS_14301000
1989,1,27,2910,USGS_14301000
1989,1,28,2620,USGS_14301000
1989,1,29,2350,USGS_14301000
1989,1,30,2220,USGS_14301000
1989,1,31,2490,USGS_14301000
1989,2,1,2460,USGS_14301000
1989,2,2,2290,USGS_14301000
1989,2,3,2100,USGS_14301000
1989,2,4,1670,USGS_14301000
1989,2,5,1590,USGS_14301000
1989,2,6,1560,USGS_14301000
1989,2,7,1480,USGS_14301000
1989,2,8,1390,USGS_14301000
1989,2,9,1330,USGS_14301000
1989,2,10,1280,USGS_14301000
1989,2,11,1240,USGS_14301000
1989,2,12,1200,USGS_14301000
1989,2,13,1150,USGS_14301000
1989,2,14,1110,USGS_14301000
1989,2,15,1050,USGS_14301000
1989,2,16,1150,USGS_14301000
1989,2,17,4060,USGS_14301000
1989,2,18,6900,USGS_14301000
1989,2,19,6540,USGS_14301000
1989,2,20,5620,USGS_14301000
1989,2,21,4840,USGS_14301000
1989,2,22,5310,USGS_14301000
1989,2,23,6230,USGS_14301000
1989,2,24,5870,USGS_14301000
1989,2,25,5180,USGS_14301000
1989,2,26,4440,USGS_14301000
1989,2,27,3830,USGS_14301000
1989,2,28,3320,USGS_14301000
1989,3,1,2920,USGS_14301000
1989,3,2,2720,USGS_14301000
1989,3,3,2470,USGS_14301000
1989,3,4,2230,USGS_14301000
1989,3,5,3600,USGS_14301000
1989,3,6,6640,USGS_14301000
1989,3,7,6700,USGS_14301000
1989,3,8,6050,USGS_14301000
1989,3,9,5280,USGS_14301000
1989,3,10,5430,USGS_14301000
1989,3,11,5980,USGS_14301000
1989,3,12,8480,USGS_14301000
1989,3,13,9140,USGS_14301000
1989,3,14,8650,USGS_14301000
1989,3,15,8330,USGS_14301000
1989,3,16,8050,USGS_14301000
1989,3,17,7900,USGS_14301000
1989,3,18,7580,USGS_14301000
1989,3,19,6920,USGS_14301000
1989,3,20,5890,USGS_14301000
1989,3,21,5320,USGS_14301000
1989,3,22,4880,USGS_14301000
1989,3,23,4320,USGS_14301000
1989,3,24,3860,USGS_14301000
1989,3,25,3650,USGS_14301000
1989,3,26,3490,USGS_14301000
1989,3,27,4010,USGS_14301000
1989,3,28,5420,USGS_14301000
1989,3,29,5620,USGS_14301000
1989,3,30,5440,USGS_14301000
1989,3,31,5130,USGS_14301000
1989,4,1,4830,USGS_14301000
1989,4,2,5690,USGS_14301000
1989,4,3,7150,USGS_14301000
1989,4,4,7090,USGS_14301000
1989,4,5,6630,USGS_14301000
1989,4,6,5920,USGS_14301000
1989,4,7,4970,USGS_14301000
1989,4,8,4150,USGS_14301000
1989,4,9,3490,USGS_14301000
1989,4,10,2940,USGS_14301000
1989,4,11,2520,USGS_14301000
1989,4,12,2210,USGS_14301000
1989,4,13,1970,USGS_14301000
1989,4,14,1750,USGS_14301000
1989,4,15,1550,USGS_14301000
1989,4,16,1410,USGS_14301000
1989,4,17,1300,USGS_14301000
1989,4,18,1200,USGS_14301000
1989,4,19,1130,USGS_14301000
1989,4,20,1090,USGS_14301000
1989,4,21,1030,USGS_14301000
1989,4,22,994,USGS_14301000
1989,4,23,969,USGS_14301000
1989,4,24,913,USGS_14301000
1989,4,25,844,USGS_14301000
1989,4,26,800,USGS_14301000
1989,4,27,768,USGS_14301000
1989,4,28,733,USGS_14301000
1989,4,29,699,USGS_14301000
1989,4,30,665,USGS_14301000
1989,5,1,638,USGS_14301000
1989,5,2,617,USGS_14301000
1989,5,3,595,USGS_14301000
1989,5,4,572,USGS_14301000
1989,5,5,554,USGS_14301000
1989,5,6,536,USGS_14301000
1989,5,7,523,USGS_14301000
1989,5,8,498,USGS_14301000
1989,5,9,481,USGS_14301000
1989,5,10,481,USGS_14301000
1989,5,11,491,USGS_14301000
1989,5,12,476,USGS_14301000
1989,5,13,461,USGS_14301000
1989,5,14,441,USGS_14301000
1989,5,15,421,USGS_14301000
1989,5,16,406,USGS_14301000
1989,5,17,440,USGS_14301000
1989,5,18,610,USGS_14301000
1989,5,19,614,USGS_14301000
1989,5,20,546,USGS_14301000
1989,5,21,481,USGS_14301000
1989,5,22,444,USGS_14301000
1989,5,23,439,USGS_14301000
1989,5,24,513,USGS_14301000
1989,5,25,526,USGS_14301000
1989,5,26,517,USGS_14301000
1989,5,27,572,USGS_14301000
1989,5,28,603,USGS_14301000
1989,5,29,586,USGS_14301000
1989,5,30,544,USGS_14301000
1989,5,31,500,USGS_14301000
1989,6,1,460,USGS_14301000
1989,6,2,426,USGS_14301000
1989,6,3,397,USGS_14301000
1989,6,4,371,USGS_14301000
1989,6,5,343,USGS_14301000
1989,6,6,322,USGS_14301000
1989,6,7,307,USGS_14301000
1989,6,8,294,USGS_14301000
1989,6,9,284,USGS_14301000
1989,6,10,283,USGS_14301000
1989,6,11,273,USGS_14301000
1989,6,12,265,USGS_14301000
1989,6,13,265,USGS_14301000
1989,6,14,265,USGS_14301000
1989,6,15,267,USGS_14301000
1989,6,16,268,USGS_14301000
1989,6,17,260,USGS_14301000
1989,6,18,252,USGS_14301000
1989,6,19,267,USGS_14301000
1989,6,20,345,USGS_14301000
1989,6,21,322,USGS_14301000
1989,6,22,295,USGS_14301000
1989,6,23,263,USGS_14301000
1989,6,24,231,USGS_14301000
1989,6,25,207,USGS_14301000
1989,6,26,190,USGS_14301000
1989,6,27,180,USGS_14301000
1989,6,28,179,USGS_14301000
1989,6,29,193,USGS_14301000
1989,6,30,248,USGS_14301000
1989,7,1,305,USGS_14301000
1989,7,2,335,USGS_14301000
1989,7,3,335,USGS_14301000
1989,7,4,297,USGS_14301000
1989,7,5,263,USGS_14301000
1989,7,6,235,USGS_14301000
1989,7,7,211,USGS_14301000
1989,7,8,196,USGS_14301000
1989,7,9,187,USGS_14301000
1989,7,10,183,USGS_14301000
1989,7,11,179,USGS_14301000
1989,7,12,171,USGS_14301000
1989,7,13,164,USGS_14301000
1989,7,14,158,USGS_14301000
1989,7,15,154,USGS_14301000
1989,7,16,175,USGS_14301000
1989,7,17,204,USGS_14301000
1989,7,18,218,USGS_14301000
1989,7,19,207,USGS_14301000
1989,7,20,198,USGS_14301000
1989,7,21,176,USGS_14301000
1989,7,22,160,USGS_14301000
1989,7,23,146,USGS_14301000
1989,7,24,136,USGS_14301000
1989,7,25,131,USGS_14301000
1989,7,26,125,USGS_14301000
1989,7,27,120,USGS_14301000
1989,7,28,120,USGS_14301000
1989,7,29,116,USGS_14301000
1989,7,30,114,USGS_14301000
1989,7,31,119,USGS_14301000
1989,8,1,170,USGS_14301000
1989,8,2,236,USGS_14301000
1989,8,3,294,USGS_14301000
1989,8,4,291,USGS_14301000
1989,8,5,246,USGS_14301000
1989,8,6,198,USGS_14301000
1989,8,7,170,USGS_14301000
1989,8,8,149,USGS_14301000
1989,8,9,136,USGS_14301000
1989,8,10,124,USGS_14301000
1989,8,11,113,USGS_14301000
1989,8,12,106,USGS_14301000
1989,8,13,101,USGS_14301000
1989,8,14,97,USGS_14301000
1989,8,15,97,USGS_14301000
1989,8,16,98,USGS_14301000
1989,8,17,101,USGS_14301000
1989,8,18,105,USGS_14301000
1989,8,19,106,USGS_14301000
1989,8,20,103,USGS_14301000
1989,8,21,116,USGS_14301000
1989,8,22,141,USGS_14301000
1989,8,23,139,USGS_14301000
1989,8,24,142,USGS_14301000
1989,8,25,133,USGS_14301000
1989,8,26,146,USGS_14301000
1989,8,27,123,USGS_14301000
1989,8,28,110,USGS_14301000
1989,8,29,102,USGS_14301000
1989,8,30,98,USGS_14301000
1989,8,31,97,USGS_14301000
1989,9,1,95,USGS_14301000
1989,9,2,99,USGS_14301000
1989,9,3,108,USGS_14301000
1989,9,4,100,USGS_14301000
1989,9,5,94,USGS_14301000
1989,9,6,89,USGS_14301000
1989,9,7,84,USGS_14301000
1989,9,8,81,USGS_14301000
1989,9,9,75,USGS_14301000
1989,9,10,69,USGS_14301000
1989,9,11,65,USGS_14301000
1989,9,12,61,USGS_14301000
1989,9,13,59,USGS_14301000
1989,9,14,58,USGS_14301000
1989,9,15,58,USGS_14301000
1989,9,16,57,USGS_14301000
1989,9,17,56,USGS_14301000
1989,9,18,56,USGS_14301000
1989,9,19,56,USGS_14301000
1989,9,20,58,USGS_14301000
1989,9,21,58,USGS_14301000
1989,9,22,58,USGS_14301000
1989,9,23,58,USGS_14301000
1989,9,24,57,USGS_14301000
1989,9,25,57,USGS_14301000
1989,9,26,61,USGS_14301000
1989,9,27,73,USGS_14301000
1989,9,28,75,USGS_14301000
1989,9,29,76,USGS_14301000
1989,9,30,80,USGS_14301000
1989,10,1,93,USGS_14301000
1989,10,2,99,USGS_14301000
1989,10,3,89,USGS_14301000
1989,10,4,80,USGS_14301000
1989,10,5,76,USGS_14301000
1989,10,6,75,USGS_14301000
1989,10,7,75,USGS_14301000
1989,10,8,75,USGS_14301000
1989,10,9,75,USGS_14301000
1989,10,10,75,USGS_14301000
1989,10,11,79,USGS_14301000
1989,10,12,83,USGS_14301000
1989,10,13,94,USGS_14301000
1989,10,14,95,USGS_14301000
1989,10,15,93,USGS_14301000
1989,10,16,96,USGS_14301000
1989,10,17,97,USGS_14301000
1989,10,18,99,USGS_14301000
1989,10,19,96,USGS_14301000
1989,10,20,107,USGS_14301000
1989,10,21,261,USGS_14301000
1989,10,22,548,USGS_14301000
1989,10,23,678,USGS_14301000
1989,10,24,738,USGS_14301000
1989,10,25,607,USGS_14301000
1989,10,26,714,USGS_14301000
1989,10,27,940,USGS_14301000
1989,10,28,901,USGS_14301000
1989,10,29,756,USGS_14301000
1989,10,30,615,USGS_14301000
1989,10,31,509,USGS_14301000
1989,11,1,439,USGS_14301000
1989,11,2,389,USGS_14301000
1989,11,3,355,USGS_14301000
1989,11,4,438,USGS_14301000
1989,11,5,522,USGS_14301000
1989,11,6,627,USGS_14301000
1989,11,7,1250,USGS_14301000
1989,11,8,1070,USGS_14301000
1989,11,9,1360,USGS_14301000
1989,11,10,1350,USGS_14301000
1989,11,11,1220,USGS_14301000
1989,11,12,2550,USGS_14301000
1989,11,13,2440,USGS_14301000
1989,11,14,2250,USGS_14301000
1989,11,15,1860,USGS_14301000
1989,11,16,1500,USGS_14301000
1989,11,17,1650,USGS_14301000
1989,11,18,1560,USGS_14301000
1989,11,19,1370,USGS_14301000
1989,11,20,1210,USGS_14301000
1989,11,21,1080,USGS_14301000
1989,11,22,964,USGS_14301000
1989,11,23,1120,USGS_14301000
1989,11,24,1500,USGS_14301000
1989,11,25,1970,USGS_14301000
1989,11,26,2190,USGS_14301000
1989,11,27,2160,USGS_14301000
1989,11,28,1990,USGS_14301000
1989,11,29,1720,USGS_14301000
1989,11,30,1460,USGS_14301000
1989,12,1,1280,USGS_14301000
1989,12,2,1150,USGS_14301000
1989,12,3,1550,USGS_14301000
1989,12,4,12700,USGS_14301000
1989,12,5,13800,USGS_14301000
1989,12,6,8030,USGS_14301000
1989,12,7,5580,USGS_14301000
1989,12,8,5420,USGS_14301000
1989,12,9,5240,USGS_14301000
1989,12,10,4700,USGS_14301000
1989,12,11,4130,USGS_14301000
1989,12,12,3530,USGS_14301000
1989,12,13,3000,USGS_14301000
1989,12,14,2590,USGS_14301000
1989,12,15,2260,USGS_14301000
1989,12,16,2000,USGS_14301000
1989,12,17,1750,USGS_14301000
1989,12,18,1530,USGS_14301000
1989,12,19,1380,USGS_14301000
1989,12,20,1250,USGS_14301000
1989,12,21,1150,USGS_14301000
1989,12,22,1070,USGS_14301000
1989,12,23,1030,USGS_14301000
1989,12,24,964,USGS_14301000
1989,12,25,900,USGS_14301000
1989,12,26,858,USGS_14301000
1989,12,27,816,USGS_14301000
1989,12,28,793,USGS_14301000
1989,12,29,764,USGS_14301000
1989,12,30,735,USGS_14301000
1989,12,31,728,USGS_14301000
1990,1,1,1020,USGS_14301000
1990,1,2,1400,USGS_14301000
1990,1,3,1520,USGS_14301000
1990,1,4,2320,USGS_14301000
1990,1,5,3100,USGS_14301000
1990,1,6,6990,USGS_14301000
1990,1,7,17100,USGS_14301000
1990,1,8,20400,USGS_14301000
1990,1,9,42400,USGS_14301000
1990,1,10,33600,USGS_14301000
1990,1,11,22800,USGS_14301000
1990,1,12,12600,USGS_14301000
1990,1,13,8110,USGS_14301000
1990,1,14,6270,USGS_14301000
